,Instrument,Stock Price,Cash and Short Term Investments,Market Value for Company,CIK Number,Inventories (CF),Price,"Working Capital, Period over Period Average (Pvt)",Retained Earnings (Accumulated Deficit),"Working Capital, Period over Period % Change (Pvt)",Bankruptcy Filing Date
448,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
449,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
450,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
451,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
452,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
453,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
454,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
455,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
456,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
457,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
458,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
459,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
460,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
461,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
462,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
463,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
464,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
465,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
466,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
467,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
468,885551,,1428000.0,,,-973000.0,,,-606608000.0,,
469,915354,,3740000.0,,915354.0,-9407000.0,,,89470000.0,,
470,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
471,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
472,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
473,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
474,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
475,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
476,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
477,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
478,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
479,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
480,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
481,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
482,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
483,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
484,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
485,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
486,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
487,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
488,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
489,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
490,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
491,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
492,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
493,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
494,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
495,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
496,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
497,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
498,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
499,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
500,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
501,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
502,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
503,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
504,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
505,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
506,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
507,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
508,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
509,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
510,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
511,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
512,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
513,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
514,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
515,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
516,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
517,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
518,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
519,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
520,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
521,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
522,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
523,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
524,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
525,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
526,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
527,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
528,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
529,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
530,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
531,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
532,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
533,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
534,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
535,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
536,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
537,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
538,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
539,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
540,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
541,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
542,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
543,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
544,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
545,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
546,915354,,3740000.0,,,-9407000.0,,,89470000.0,,
547,1376118,,,,1376118.0,,,,,,
548,314606,,2706000.0,,314606.0,,,,-16901000.0,,
549,314606,,2678000.0,,,,,,-47321000.0,,
550,314606,,2678000.0,,,,,,-47321000.0,,
551,314606,,2678000.0,,,,,,-47321000.0,,
552,314606,,2678000.0,,,,,,-47321000.0,,
553,314606,,1241000.0,,,,,,-65890000.0,,
554,314606,,1241000.0,,,,,,-65890000.0,,
555,314606,,1241000.0,,,,,,-65890000.0,,
556,314606,,1241000.0,,,,,,-65890000.0,,
557,314606,,1172000.0,,,,,,-105826000.0,,
558,314606,,1172000.0,,,,,,-105826000.0,,
559,314606,,1172000.0,,,,,,-105826000.0,,
560,314606,,1172000.0,,,,,,-105826000.0,,
561,314606,,2417000.0,,,,,,-119759000.0,,
562,314606,,2417000.0,,,,,,-119759000.0,,
563,314606,,2417000.0,,,,,,-119759000.0,,
564,314606,,2417000.0,,,,,,-119759000.0,,
565,314606,,5058000.0,,,,,,-37897000.0,,
566,314606,,5058000.0,,,,,,-37897000.0,,
567,314606,,5058000.0,,,,,,-37897000.0,,
568,314606,,5058000.0,,,,,,-37897000.0,,
569,314606,,2400000.0,,,,,,-38338000.0,,
570,314606,,2400000.0,,,,,,-38338000.0,,
571,314606,,2400000.0,,,,,,-38338000.0,,
572,314606,,2400000.0,,,,,,-38338000.0,,
573,314606,,11001000.0,,,,,,-40260000.0,,
574,314606,,11001000.0,,,,,,-40260000.0,,
575,314606,,11001000.0,,,,,,-40260000.0,,
576,314606,,20404000.0,,,,,,-44436000.0,,
577,314606,,20404000.0,,,,,,-44436000.0,,
578,314606,,20404000.0,,,,,,-44436000.0,,
579,314606,,20404000.0,,,,,,-44436000.0,,
580,314606,,15125000.0,,,,,,-60372000.0,,
581,314606,,15125000.0,,,,,,-60372000.0,,
582,314606,,15125000.0,,,,,,-60372000.0,,
583,314606,,15125000.0,,,,,,-60372000.0,,
584,314606,,13341000.0,,,,,,-59386000.0,,
585,314606,,13341000.0,,,,,,-59386000.0,,
586,314606,,13341000.0,,,,,,-59386000.0,,
587,314606,,13341000.0,,,,,,-59386000.0,,
588,314606,,10176000.0,,,,,,-70705000.0,,
589,314606,,10176000.0,,,,,,-70705000.0,,
590,314606,,10176000.0,,,,,,-70705000.0,,
591,314606,,10176000.0,,,,,,-70705000.0,,
592,314606,,42851000.0,,,,,,-209389000.0,,
593,314606,,42851000.0,,,,,,-209389000.0,,
594,314606,,42851000.0,,,,,,-209389000.0,,
595,314606,,42851000.0,,,,,,-209389000.0,,
596,314606,,44647000.0,,,,,,-431442000.0,,
597,314606,,44647000.0,,,,,,-431442000.0,,
598,314606,,44647000.0,,,,,,-431442000.0,,
599,314606,,44647000.0,,,,,,-431442000.0,,
600,314606,,33442000.0,,,,,,-514403000.0,,
601,314606,,33442000.0,,,,,,-514403000.0,,
602,314606,,33442000.0,,,,,,-514403000.0,,
603,314606,,33442000.0,,,,,,-514403000.0,,
604,314606,,33442000.0,,,,,,-514403000.0,,
605,314606,,33442000.0,,,,,,-514403000.0,,
606,314606,,33442000.0,,,,,,-514403000.0,,
607,314606,,33442000.0,,,,,,-514403000.0,,
608,314606,,33442000.0,,,,,,-514403000.0,,
609,314606,,33442000.0,,,,,,-514403000.0,,
610,314606,,33442000.0,,,,,,-514403000.0,,
611,314606,,33442000.0,,,,,,-514403000.0,,
612,314606,,33442000.0,,,,,,-514403000.0,,
613,314606,,33442000.0,,,,,,-514403000.0,,
614,314606,,33442000.0,,,,,,-514403000.0,,
615,314606,,33442000.0,,,,,,-514403000.0,,
616,314606,,33442000.0,,,,,,-514403000.0,,
617,314606,,33442000.0,,,,,,-514403000.0,,
618,314606,,33442000.0,,,,,,-514403000.0,,
619,314606,,33442000.0,,,,,,-514403000.0,,
620,314606,,33442000.0,,,,,,-514403000.0,,
621,314606,,33442000.0,,,,,,-514403000.0,,
622,314606,,33442000.0,,,,,,-514403000.0,,
623,314606,,33442000.0,,,,,,-514403000.0,,
624,314606,,33442000.0,,,,,,-514403000.0,,
625,314606,,33442000.0,,,,,,-514403000.0,,
626,1448064,,,,1448064.0,,,,,,
627,1448064,,,,,,,,,,
628,1448064,,,,,,,,,,
629,1448064,,,,,,,,,,
630,1448064,,,,,,,,,,
631,1448064,,,,,,,,,,
632,1448064,,,,,,,,,,
633,1448064,,,,,,,,,,
634,1448064,,,,,,,,,,
635,1448064,,,,,,,,,,
636,1448064,,,,,,,,,,
637,1448064,,,,,,,,,,
638,1448064,,,,,,,,,,
639,1448064,,,,,,,,,,
640,1448064,,,,,,,,,,
641,1448064,,,,,,,,,,
642,1448064,,,,,,,,,,
643,1448064,,,,,,,,,,
644,1448064,,,,,,,,,,
645,1448064,,,,,,,,,,
646,1448064,,,,,,,,,,
647,1448064,,,,,,,,,,
648,1448064,,,,,,,,,,
649,1448064,,,,,,,,,,
650,1448064,,,,,,,,,,
651,1448064,,,,,,,,,,
652,1448064,,,,,,,,,,
653,1448064,,,,,,,,,,
654,1448064,,,,,-564000.0,,,,,
655,1448064,,,,,-564000.0,,,,,
656,1448064,,,,,-564000.0,,,,,
657,1448064,,,,,-564000.0,,,,,
658,1448064,,2677000.0,,,-3240000.0,,,4552000.0,,
659,1448064,,2677000.0,,,-3240000.0,,,4552000.0,,
660,1448064,,2677000.0,,,-3240000.0,,,4552000.0,,
661,1448064,,2677000.0,,,-3240000.0,,,4552000.0,,
662,1448064,,2677000.0,,,-3240000.0,,,4552000.0,,
663,1448064,,2677000.0,,,-3240000.0,,,4552000.0,,
664,1448064,,2677000.0,,,-3240000.0,,,4552000.0,,
665,1448064,,2677000.0,,,-3240000.0,,,4552000.0,,
666,1448064,,131000.0,,,11092000.0,,,-9220000.0,,
667,1448064,,733000.0,,,1710000.0,,,-17066000.0,,
668,1448064,,733000.0,,,1710000.0,,,-17066000.0,,
669,1448064,,733000.0,,,1710000.0,,,-17066000.0,,
670,1448064,,733000.0,,,1710000.0,,,-17066000.0,,
671,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
672,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
673,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
674,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
675,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
676,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
677,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
678,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
679,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
680,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
681,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
682,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
683,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
684,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
685,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
686,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
687,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
688,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
689,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
690,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
691,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
692,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
693,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
694,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
695,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
696,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
697,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
698,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
699,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
700,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
701,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
702,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
703,1448064,,2365000.0,,,899000.0,,,-29717000.0,,
704,1439600,,,,1439600.0,,,,,,
705,1439600,,,,,,,,,,
706,1439600,,,,,,,,,,
707,1439600,,,,,,,,,,
708,1439600,,,,,,,,,,
709,1439600,,,,,,,,,,
710,1439600,,,,,,,,,,
711,1439600,,,,,,,,,,
712,1439600,,,,,,,,,,
713,1439600,,,,,,,,,,
714,1439600,,,,,,,,,,
715,1439600,,,,,,,,,,
716,1439600,,,,,,,,,,
717,1439600,,,,,,,,,,
718,1439600,,,,,,,,,,
719,1439600,,,,,,,,,,
720,1439600,,,,,,,,,,
721,1439600,,,,,,,,,,
722,1439600,,,,,,,,,,
723,1439600,,,,,,,,,,
724,1439600,,,,,,,,,,
725,1439600,,,,,,,,,,
726,1439600,,,,,,,,,,
727,1439600,,,,,,,,,,
728,1439600,,,,,,,,,,
729,1439600,,,,,,,,,,
730,1439600,,,,,,,,,,
731,1439600,,1000.0,,,,,,-8119000.0,,
732,1439600,,1000.0,,,,,,-8119000.0,,
733,1439600,,1000.0,,,,,,-8119000.0,,
734,1439600,,1000.0,,,,,,-8119000.0,,
735,1439600,,1000.0,,,,,,-8119000.0,,
736,1439600,,1000.0,,,,,,-8119000.0,,
737,1439600,,1000.0,,,,,,-8119000.0,,
738,1439600,,1758000.0,,,,,,-11249000.0,,
739,1439600,,1758000.0,,,,,,-11249000.0,,
740,1439600,,19421000.0,,,,,,-87019000.0,,
741,1439600,,19421000.0,,,,,,-87019000.0,,
742,1439600,,19421000.0,,,,,,-87019000.0,,
743,1439600,,19421000.0,,,,,,-87019000.0,,
744,1439600,,6439000.0,,,,,,-104519000.0,,
745,1439600,,6439000.0,,,,,,-104519000.0,,
746,1439600,,6439000.0,,,,,,-104519000.0,,
747,1439600,,6439000.0,,,,,,-104519000.0,,
748,1439600,,6439000.0,,,,,,-104519000.0,,
749,1439600,,6439000.0,,,,,,-104519000.0,,
750,1439600,,6439000.0,,,,,,-104519000.0,,
751,1439600,,6439000.0,,,,,,-104519000.0,,
752,1439600,,6439000.0,,,,,,-104519000.0,,
753,1439600,,6439000.0,,,,,,-104519000.0,,
754,1439600,,6439000.0,,,,,,-104519000.0,,
755,1439600,,6439000.0,,,,,,-104519000.0,,
756,1439600,,6439000.0,,,,,,-104519000.0,,
757,1439600,,6439000.0,,,,,,-104519000.0,,
758,1439600,,6439000.0,,,,,,-104519000.0,,
759,1439600,,6439000.0,,,,,,-104519000.0,,
760,1439600,,6439000.0,,,,,,-104519000.0,,
761,1439600,,6439000.0,,,,,,-104519000.0,,
762,1439600,,6439000.0,,,,,,-104519000.0,,
763,1439600,,6439000.0,,,,,,-104519000.0,,
764,1439600,,6439000.0,,,,,,-104519000.0,,
765,1439600,,6439000.0,,,,,,-104519000.0,,
766,1439600,,6439000.0,,,,,,-104519000.0,,
767,1439600,,6439000.0,,,,,,-104519000.0,,
768,1439600,,6439000.0,,,,,,-104519000.0,,
769,1439600,,6439000.0,,,,,,-104519000.0,,
770,1439600,,6439000.0,,,,,,-104519000.0,,
771,1439600,,6439000.0,,,,,,-104519000.0,,
772,1439600,,6439000.0,,,,,,-104519000.0,,
773,1439600,,6439000.0,,,,,,-104519000.0,,
774,1439600,,6439000.0,,,,,,-104519000.0,,
775,1439600,,6439000.0,,,,,,-104519000.0,,
776,1439600,,6439000.0,,,,,,-104519000.0,,
777,1439600,,6439000.0,,,,,,-104519000.0,,
778,1439600,,6439000.0,,,,,,-104519000.0,,
779,1439600,,6439000.0,,,,,,-104519000.0,,
780,1439600,,6439000.0,,,,,,-104519000.0,,
781,1439600,,6439000.0,,,,,,-104519000.0,,
782,1332412,,,,1332412.0,,,,,,
783,1332412,,,,,,,,,,
784,1332412,,,,,,,,,,
785,1332412,,,,,,,,,,
786,1332412,,,,,,,,,,
787,1332412,,,,,,,,,,
788,1332412,,,,,,,,,,
789,1332412,,,,,,,,,,
790,1332412,,,,,,,,,,
791,1332412,,,,,,,,,,
792,1332412,,,,,,,,,,
793,1332412,,,,,,,,,,
794,1332412,,,,,,,,,,
795,1332412,,,,,,,,,,
796,1332412,,,,,,,,,,
797,1332412,,,,,,,,,,
798,1332412,,,,,,,,,,
799,1332412,,,,,,,,,,
800,1332412,,,,,,,,,,
801,1332412,,,,,,,,,,
802,1332412,,,,,,,,,,
803,1332412,,,,,,,,,,
804,1332412,,,,,,,,,,
805,1332412,,70000.0,,,,,,-661000.0,,
806,1332412,,70000.0,,,,,,-661000.0,,
807,1332412,,70000.0,,,,,,-661000.0,,
808,1332412,,70000.0,,,,,,-661000.0,,
809,1332412,,15000.0,,,0.0,,,-1228000.0,,
810,1332412,,15000.0,,,0.0,,,-1228000.0,,
811,1332412,,684000.0,,,-468000.0,,,-2408000.0,,
812,1332412,,684000.0,,,-468000.0,,,-2408000.0,,
813,1332412,,684000.0,,,-468000.0,,,-2408000.0,,
814,1332412,,89000.0,,,-476000.0,,,-4419000.0,,
815,1332412,,89000.0,,,-476000.0,,,-4419000.0,,
816,1332412,,89000.0,,,-476000.0,,,-4419000.0,,
817,1332412,,89000.0,,,-476000.0,,,-4419000.0,,
818,1332412,,89000.0,,,-476000.0,,,-4419000.0,,
819,1332412,,305000.0,,,235000.0,,,-6268000.0,,
820,1332412,,305000.0,,,235000.0,,,-6268000.0,,
821,1332412,,305000.0,,,235000.0,,,-6268000.0,,
822,1332412,,305000.0,,,235000.0,,,-6268000.0,,
823,1332412,,1492140.0,,,73700.0,,,-8306220.0,,
824,1332412,,1492140.0,,,73700.0,,,-8306220.0,,
825,1332412,,1492140.0,,,73700.0,,,-8306220.0,,
826,1332412,,1492140.0,,,73700.0,,,-8306220.0,,
827,1332412,,1089610.0,,,-848650.0,,,-9782870.0,,
828,1332412,,1089610.0,,,-848650.0,,,-9782870.0,,
829,1332412,,1089610.0,,,-848650.0,,,-9782870.0,,
830,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
831,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
832,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
833,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
834,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
835,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
836,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
837,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
838,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
839,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
840,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
841,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
842,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
843,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
844,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
845,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
846,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
847,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
848,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
849,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
850,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
851,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
852,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
853,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
854,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
855,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
856,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
857,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
858,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
859,1332412,,891010.0,,,-3508730.0,,,-9356120.0,,
860,352079,,,,352079.0,,,,,,
861,1471261,,,,1471261.0,,,,,,
862,1471261,,,,,,,,,,
863,1471261,,,,,,,,,,
864,1471261,,,,,,,,,,
865,1471261,,,,,,,,,,
866,1471261,,,,,,,,,,
867,1471261,,,,,,,,,,
868,1471261,,,,,,,,,,
869,1471261,,,,,,,,,,
870,1471261,,,,,,,,,,
871,1471261,,,,,,,,,,
872,1471261,,,,,,,,,,
873,1471261,,,,,,,,,,
874,1471261,,,,,,,,,,
875,1471261,,,,,,,,,,
876,1471261,,,,,,,,,,
877,1471261,,,,,,,,,,
878,1471261,,,,,,,,,,
879,1471261,,,,,,,,,,
880,1471261,,,,,,,,,,
881,1471261,,,,,,,,,,
882,1471261,,,,,,,,,,
883,1471261,,,,,,,,,,
884,1471261,,,,,,,,,,
885,1471261,,,,,,,,,,
886,1471261,,,,,,,,,,
887,1471261,,,,,,,,,,
888,1471261,,,,,0.0,,,,,
889,1471261,,,,,0.0,,,,,
890,1471261,,,,,0.0,,,,,
891,1471261,,,,,0.0,,,,,
892,1471261,,95946000.0,,,0.0,,,-221870000.0,,
893,1471261,,95946000.0,,,0.0,,,-221870000.0,,
894,1471261,,95946000.0,,,0.0,,,-221870000.0,,
895,1471261,,95946000.0,,,0.0,,,-221870000.0,,
896,1471261,,95946000.0,,,0.0,,,-221870000.0,,
897,1471261,,95946000.0,,,0.0,,,-221870000.0,,
898,1471261,,95946000.0,,,0.0,,,-221870000.0,,
899,1471261,,95946000.0,,,0.0,,,-221870000.0,,
900,1471261,,5103000.0,,,-11673000.0,,,-293466000.0,,
901,1471261,,1093100000.0,,,4981000.0,,,-374723000.0,,
902,1471261,,1093100000.0,,,4981000.0,,,-374723000.0,,
903,1471261,,1093100000.0,,,4981000.0,,,-374723000.0,,
904,1471261,,1093100000.0,,,4981000.0,,,-374723000.0,,
905,1471261,,837653000.0,,,-28047000.0,,,-511199000.0,,
906,1471261,,837653000.0,,,-28047000.0,,,-511199000.0,,
907,1471261,,837653000.0,,,-28047000.0,,,-511199000.0,,
908,1471261,,837653000.0,,,-28047000.0,,,-511199000.0,,
909,1471261,,1150839000.0,,,-1621000.0,,,-644836000.0,,
910,1471261,,1150839000.0,,,-1621000.0,,,-644836000.0,,
911,1471261,,1150839000.0,,,-1621000.0,,,-644836000.0,,
912,1471261,,1150839000.0,,,-1621000.0,,,-644836000.0,,
913,1471261,,2215483000.0,,,-29237000.0,,,-927835000.0,,
914,1471261,,2215483000.0,,,-29237000.0,,,-927835000.0,,
915,1471261,,2215483000.0,,,-29237000.0,,,-927835000.0,,
916,1471261,,2215483000.0,,,-29237000.0,,,-927835000.0,,
917,1471261,,1511840000.0,,,9203000.0,,,-1516859000.0,,
918,1471261,,1511840000.0,,,9203000.0,,,-1516859000.0,,
919,1471261,,1511840000.0,,,9203000.0,,,-1516859000.0,,
920,1471261,,1511840000.0,,,9203000.0,,,-1516859000.0,,
921,1471261,,1776910000.0,,,,,,-2027622000.0,,
922,1471261,,1776910000.0,,,,,,-2027622000.0,,
923,1471261,,1776910000.0,,,,,,-2027622000.0,,
924,1471261,,1776910000.0,,,,,,-2027622000.0,,
925,1471261,,1265506000.0,,,,,,-2722048000.0,,
926,1471261,,1265506000.0,,,,,,-2722048000.0,,
927,1471261,,1265506000.0,,,,,,-2722048000.0,,
928,1471261,,1265506000.0,,,,,,-2722048000.0,,
929,1471261,,953952000.0,,,,,,-5065357000.0,,
930,1471261,,953952000.0,,,,,,-5065357000.0,,
931,1471261,,953952000.0,,,,,,-5065357000.0,,
932,1471261,,953952000.0,,,,,,-5065357000.0,,
933,1471261,,431646000.0,,,,,,-6033990000.0,,
934,1471261,,431646000.0,,,,,,-6033990000.0,,
935,1471261,,431646000.0,,,,,,-6033990000.0,,
936,1471261,,431646000.0,,,,,,-6033990000.0,,
937,1471261,,431646000.0,,,,,,-6033990000.0,,
938,1471261,,431646000.0,,,,,,-6033990000.0,,
939,1325118,,,,1325118.0,,,,,,
940,920321,,58014000.0,,920321.0,-12388000.0,,,155222000.0,,
941,920321,,58014000.0,,,-12388000.0,,,155222000.0,,
942,920321,,58014000.0,,,-12388000.0,,,155222000.0,,
943,920321,,58014000.0,,,-12388000.0,,,155222000.0,,
944,920321,,94000.0,,,1269000.0,,,182840000.0,,
945,920321,,94000.0,,,1269000.0,,,182840000.0,,
946,920321,,94000.0,,,1269000.0,,,182840000.0,,
947,920321,,94000.0,,,1269000.0,,,182840000.0,,
948,920321,,894000.0,,,20160000.0,,,46623000.0,,
949,920321,,894000.0,,,20160000.0,,,46623000.0,,
950,920321,,894000.0,,,20160000.0,,,46623000.0,,
951,920321,,894000.0,,,20160000.0,,,46623000.0,,
952,920321,,2650000.0,,,8906000.0,,,-155481000.0,,
953,920321,,2650000.0,,,8906000.0,,,-155481000.0,,
954,920321,,2650000.0,,,8906000.0,,,-155481000.0,,
955,920321,,2650000.0,,,8906000.0,,,-155481000.0,,
956,920321,,307000.0,,,12575000.0,,,-150331000.0,,
957,920321,,307000.0,,,12575000.0,,,-150331000.0,,
958,920321,,307000.0,,,12575000.0,,,-150331000.0,,
959,920321,,307000.0,,,12575000.0,,,-150331000.0,,
960,920321,,796000.0,,,-18124000.0,,,-170039000.0,,
961,920321,,796000.0,,,-18124000.0,,,-170039000.0,,
962,920321,,796000.0,,,-18124000.0,,,-170039000.0,,
963,920321,,796000.0,,,-18124000.0,,,-170039000.0,,
964,920321,,1035000.0,,,-139000.0,,,-305091000.0,,
965,920321,,1035000.0,,,-139000.0,,,-305091000.0,,
966,920321,,1035000.0,,,-139000.0,,,-305091000.0,,
967,920321,,1035000.0,,,-139000.0,,,-305091000.0,,
968,920321,,10558000.0,,,3084000.0,,,-189720000.0,,
