,Instrument,Market Capitalisation,Instrument Is Active Flag,Company Common Name,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)",Total Current Assets,Net Debt Incl. Pref.Stock & Min.Interest,"Net Income/Starting Line, Cumulative",Delisted Quote Flag,Tangible Book Value - Insurance,Pricing Volatility
57008,1138173,,,,,615000.0,381000.0,-1863000.0,,589000.0,
57009,1138173,,,,,615000.0,381000.0,-1863000.0,,589000.0,
57010,1138173,,,,,615000.0,381000.0,-1863000.0,,589000.0,
57011,1138173,,,,,14726000.0,19885000.0,-11188000.0,,-2285000.0,
57012,1138173,,,,,14726000.0,19885000.0,-11188000.0,,-2285000.0,
57013,1138173,,,,,14726000.0,19885000.0,-11188000.0,,-2285000.0,
57014,1138173,,,,,14726000.0,19885000.0,-11188000.0,,-2285000.0,
57015,1138173,,,,,1392000.0,10446000.0,-10930000.0,,-9241000.0,
57016,1138173,,,,,1392000.0,10446000.0,-10930000.0,,-9241000.0,
57017,1138173,,,,,1392000.0,10446000.0,-10930000.0,,-9241000.0,
57018,1138173,,,,,1392000.0,10446000.0,-10930000.0,,-9241000.0,
57019,1138173,,,,,1392000.0,10446000.0,-10930000.0,,-9241000.0,
57020,1138173,,,,,21470000.0,27178000.0,2336000.0,,-4604000.0,
57021,1138173,,,,,21470000.0,27178000.0,2336000.0,,-4604000.0,
57022,1138173,,,,,21470000.0,27178000.0,2336000.0,,-4604000.0,
57023,1138173,,,,,21470000.0,27178000.0,2336000.0,,-4604000.0,
57024,1138173,,,,,21470000.0,27178000.0,2336000.0,,-4604000.0,
57025,1138173,,,,,21470000.0,27178000.0,2336000.0,,-4604000.0,
57026,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57027,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57028,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57029,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57030,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57031,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57032,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57033,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57034,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57035,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57036,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57037,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57038,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57039,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57040,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57041,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57042,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57043,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57044,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57045,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57046,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57047,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57048,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57049,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57050,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57051,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57052,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57053,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57054,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57055,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57056,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57057,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57058,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57059,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57060,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57061,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57062,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57063,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57064,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57065,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57066,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57067,1138173,,,,,3000.0,15119000.0,-45783000.0,,-42265000.0,
57068,1060390,,0.0,TWTR Inc,,75271000.0,10777000.0,9076000.0,1.0,57177000.0,
57069,1060390,,,,,75271000.0,10777000.0,9076000.0,,57177000.0,
57070,1060390,,,,,75271000.0,10777000.0,9076000.0,,57177000.0,
57071,1060390,,,,,138926000.0,-25350000.0,16446000.0,,136908000.0,
57072,1060390,,,,,138926000.0,-25350000.0,16446000.0,,136908000.0,
57073,1060390,,,,,138926000.0,-25350000.0,16446000.0,,136908000.0,
57074,1060390,,,,,138926000.0,-25350000.0,16446000.0,,136908000.0,
57075,1060390,,,,,179246000.0,41429000.0,16895000.0,,138240000.0,
57076,1060390,,,,,179246000.0,41429000.0,16895000.0,,138240000.0,
57077,1060390,,,,,179246000.0,41429000.0,16895000.0,,138240000.0,
57078,1060390,,,,,179246000.0,41429000.0,16895000.0,,138240000.0,
57079,1060390,,,,,189663000.0,52600000.0,-165129000.0,,172004000.0,
57080,1060390,,,,,189663000.0,52600000.0,-165129000.0,,172004000.0,
57081,1060390,,,,,189663000.0,52600000.0,-165129000.0,,172004000.0,
57082,1060390,,,,,189663000.0,52600000.0,-165129000.0,,172004000.0,
57083,1060390,,,,,170553000.0,53782000.0,-11662000.0,,163109000.0,
57084,1060390,,,,,170553000.0,53782000.0,-11662000.0,,163109000.0,
57085,1060390,,,,,170553000.0,53782000.0,-11662000.0,,163109000.0,
57086,1060390,,,,,170553000.0,53782000.0,-11662000.0,,163109000.0,
57087,1060390,,,,,151980000.0,35385000.0,-18169000.0,,150287000.0,
57088,1060390,,,,,151980000.0,35385000.0,-18169000.0,,150287000.0,
57089,1060390,,,,,151980000.0,35385000.0,-18169000.0,,150287000.0,
57090,1060390,,,,,151980000.0,35385000.0,-18169000.0,,150287000.0,
57091,1060390,,,,,158202000.0,70586000.0,-74353000.0,,77048000.0,
57092,1060390,,,,,158202000.0,70586000.0,-74353000.0,,77048000.0,
57093,1060390,,,,,158202000.0,70586000.0,-74353000.0,,77048000.0,
57094,1060390,,,,,158202000.0,70586000.0,-74353000.0,,77048000.0,
57095,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57096,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57097,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57098,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57099,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57100,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57101,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57102,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57103,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57104,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57105,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57106,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57107,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57108,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57109,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57110,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57111,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57112,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57113,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57114,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57115,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57116,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57117,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57118,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57119,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57120,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57121,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57122,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57123,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57124,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57125,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57126,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57127,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57128,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57129,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57130,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57131,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57132,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57133,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57134,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57135,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57136,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57137,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57138,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57139,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57140,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57141,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57142,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57143,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57144,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57145,1060390,,,,,146434000.0,55546000.0,-16483000.0,,62905000.0,
57146,1289370,,,MetaMorphix Inc,,,,,,,
57147,1289370,,,,,,,,,,
57148,1289370,,,,,,,,,,
57149,1289370,,,,,,,,,,
57150,1289370,,,,,,,,,,
57151,1289370,,,,,,,,,,
57152,1289370,,,,,,,,,,
57153,1289370,,,,,,,,,,
57154,1289370,,,,,,,,,,
57155,1289370,,,,,,,,,,
57156,1289370,,,,,,,,,,
57157,1289370,,,,,,,-27799000.0,,,
57158,1289370,,,,,,,-27799000.0,,,
57159,1289370,,,,,,,-27799000.0,,,
57160,1289370,,,,,,,-27799000.0,,,
57161,1289370,,,,,421000.0,63963000.0,-34235000.0,,-72488000.0,
57162,1289370,,,,,421000.0,63963000.0,-34235000.0,,-72488000.0,
57163,1289370,,,,,421000.0,63963000.0,-34235000.0,,-72488000.0,
57164,1289370,,,,,421000.0,63963000.0,-34235000.0,,-72488000.0,
57165,1289370,,,,,421000.0,63963000.0,-34235000.0,,-72488000.0,
57166,1289370,,,,,854000.0,76964000.0,-65989000.0,,-84039000.0,
57167,1289370,,,,,854000.0,76964000.0,-65989000.0,,-84039000.0,
57168,1289370,,,,,854000.0,76964000.0,-65989000.0,,-84039000.0,
57169,1289370,,,,,854000.0,76964000.0,-65989000.0,,-84039000.0,
57170,1289370,,,,,854000.0,76964000.0,-65989000.0,,-84039000.0,
57171,1289370,,,,,854000.0,76964000.0,-65989000.0,,-84039000.0,
57172,1289370,,,,,854000.0,76964000.0,-65989000.0,,-84039000.0,
57173,1289370,,,,,1767000.0,89838000.0,-36919000.0,,-102617000.0,
57174,1289370,,,,,1767000.0,89838000.0,-36919000.0,,-102617000.0,
57175,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57176,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57177,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57178,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57179,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57180,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57181,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57182,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57183,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57184,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57185,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57186,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57187,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57188,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57189,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57190,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57191,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57192,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57193,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57194,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57195,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57196,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57197,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57198,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57199,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57200,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57201,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57202,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57203,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57204,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57205,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57206,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57207,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57208,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57209,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57210,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57211,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57212,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57213,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57214,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57215,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57216,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57217,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57218,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57219,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57220,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57221,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57222,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57223,1289370,,,,,656000.0,101480000.0,-18090000.0,,-117990000.0,
57224,1361937,,1.0,Harvest Oil & Gas Corp,,,,,0.0,,
57225,1361937,,,,,,,,,,
57226,1361937,,,,,,,,,,
57227,1361937,,,,,,,,,,
57228,1361937,,,,,,,,,,
57229,1361937,,,,,,,,,,
57230,1361937,,,,,,,,,,
57231,1361937,,,,,,,,,,
57232,1361937,,,,,,,,,,
57233,1361937,,,,,,,,,,
57234,1361937,,,,,,,,,,
57235,1361937,,,,,,,,,,
57236,1361937,,,,,,,,,,
57237,1361937,,,,,,,,,,
57238,1361937,,,,,,,,,,
57239,1361937,,,,,,,2677000.0,,,
57240,1361937,,,,,,,2677000.0,,,
57241,1361937,,,,,,,2677000.0,,,
57242,1361937,,,,,,,2677000.0,,,
57243,1361937,,,,,11364000.0,1332000.0,8431000.0,,41216000.0,
57244,1361937,,,,,11364000.0,1332000.0,8431000.0,,41216000.0,
57245,1361937,,,,,11364000.0,1332000.0,8431000.0,,41216000.0,
57246,1361937,,,,,11364000.0,1332000.0,8431000.0,,41216000.0,
57247,1361937,,,,,18324000.0,9523000.0,15073000.0,,40910000.0,
57248,1361937,,,,,18324000.0,9523000.0,15073000.0,,40910000.0,
57249,1361937,,,,,18324000.0,9523000.0,15073000.0,,40910000.0,
57250,1361937,,,,,18324000.0,9523000.0,15073000.0,,40910000.0,
57251,1361937,,,,,18324000.0,9523000.0,15073000.0,,40910000.0,
57252,1361937,,,,,18324000.0,9523000.0,15073000.0,,40910000.0,
57253,1361937,,,,,15254000.0,29504000.0,19941000.0,,92874000.0,
57254,1361937,,,,,15254000.0,29504000.0,19941000.0,,92874000.0,
57255,1361937,,,,,15254000.0,29504000.0,19941000.0,,92874000.0,
57256,1361937,,,,,34905000.0,264025000.0,11190000.0,,278785000.0,
57257,1361937,,,,,34905000.0,264025000.0,11190000.0,,278785000.0,
57258,1361937,,,,,34905000.0,264025000.0,11190000.0,,278785000.0,
57259,1361937,,,,,34905000.0,264025000.0,11190000.0,,278785000.0,
57260,1361937,,,,,115115000.0,429207000.0,225485000.0,,453649000.0,
57261,1361937,,,,,115115000.0,429207000.0,225485000.0,,453649000.0,
57262,1361937,,,,,115115000.0,429207000.0,225485000.0,,453649000.0,
57263,1361937,,,,,115115000.0,429207000.0,225485000.0,,453649000.0,
57264,1361937,,,,,64678000.0,282465000.0,1410000.0,,548160000.0,
57265,1361937,,,,,64678000.0,282465000.0,1410000.0,,548160000.0,
57266,1361937,,,,,64678000.0,282465000.0,1410000.0,,548160000.0,
57267,1361937,,,,,64678000.0,282465000.0,1410000.0,,548160000.0,
57268,1361937,,,,,107568000.0,590493000.0,106051000.0,,779327000.0,
57269,1361937,,,,,107568000.0,590493000.0,106051000.0,,779327000.0,
57270,1361937,,,,,107568000.0,590493000.0,106051000.0,,779327000.0,
57271,1361937,,,,,107568000.0,590493000.0,106051000.0,,779327000.0,
57272,1361937,,,,,159150000.0,907093000.0,102641000.0,,935657000.0,
57273,1361937,,,,,159150000.0,907093000.0,102641000.0,,935657000.0,
57274,1361937,,,,,159150000.0,907093000.0,102641000.0,,935657000.0,
57275,1361937,,,,,159150000.0,907093000.0,102641000.0,,935657000.0,
57276,1361937,,,,,97601000.0,839381000.0,-16349000.0,,1072175000.0,
57277,1361937,,,,,97601000.0,839381000.0,-16349000.0,,1072175000.0,
57278,1361937,,,,,97601000.0,839381000.0,-16349000.0,,1072175000.0,
57279,1361937,,,,,97601000.0,839381000.0,-16349000.0,,1072175000.0,
57280,1361937,,,,,81814000.0,956814000.0,-76227000.0,,1083718000.0,
57281,1361937,,,,,81814000.0,956814000.0,-76227000.0,,1083718000.0,
57282,1361937,,,,,81814000.0,956814000.0,-76227000.0,,1083718000.0,
57283,1361937,,,,,81814000.0,956814000.0,-76227000.0,,1083718000.0,
57284,1361937,,,,,476843000.0,1007381000.0,129720000.0,,1077826000.0,
57285,1361937,,,,,476843000.0,1007381000.0,129720000.0,,1077826000.0,
57286,1361937,,,,,476843000.0,1007381000.0,129720000.0,,1077826000.0,
57287,1361937,,,,,476843000.0,1007381000.0,129720000.0,,1077826000.0,
57288,1361937,,,,,115556000.0,655249000.0,21333000.0,,1011509000.0,
57289,1361937,,,,,115556000.0,655249000.0,21333000.0,,1011509000.0,
57290,1361937,,,,,115556000.0,655249000.0,21333000.0,,1011509000.0,
57291,1361937,,,,,115556000.0,655249000.0,21333000.0,,1011509000.0,
57292,1361937,,,,,52301000.0,583640000.0,-242895000.0,,776158000.0,
57293,1361937,,,,,52301000.0,583640000.0,-242895000.0,,776158000.0,
57294,1361937,,,,,52301000.0,583640000.0,-242895000.0,,776158000.0,
57295,1361937,,,,,52301000.0,583640000.0,-242895000.0,,776158000.0,
57296,1361937,,,,,52301000.0,583640000.0,-242895000.0,,776158000.0,
57297,1361937,,,,,61433000.0,580294000.0,-134201000.0,,648371000.0,
57298,1361937,,,,,61433000.0,580294000.0,-134201000.0,,648371000.0,
57299,1361937,,,,,61433000.0,580294000.0,-134201000.0,,648371000.0,
57300,1361937,,,,,115833000.0,108687000.0,-586556000.0,,273618000.0,
57301,1361937,,,,,115833000.0,108687000.0,-586556000.0,,273618000.0,
57302,1055454,,1.0,School Specialty Inc,,189046000.0,163506000.0,8896000.0,0.0,140000.0,
57303,1055454,,,,,201924000.0,158029000.0,18515000.0,,25654000.0,
57304,1055454,,,,,201924000.0,158029000.0,18515000.0,,25654000.0,
57305,1055454,,,,,201924000.0,158029000.0,18515000.0,,25654000.0,
57306,1055454,,,,,201924000.0,158029000.0,18515000.0,,25654000.0,
57307,1055454,,,,,191007000.0,192350000.0,11931000.0,,-33087000.0,
57308,1055454,,,,,191007000.0,192350000.0,11931000.0,,-33087000.0,
57309,1055454,,,,,191007000.0,192350000.0,11931000.0,,-33087000.0,
57310,1055454,,,,,191007000.0,192350000.0,11931000.0,,-33087000.0,
57311,1055454,,,,,172328000.0,283940000.0,21779000.0,,-163061000.0,
57312,1055454,,,,,172328000.0,283940000.0,21779000.0,,-163061000.0,
57313,1055454,,,,,172328000.0,283940000.0,21779000.0,,-163061000.0,
57314,1055454,,,,,172328000.0,283940000.0,21779000.0,,-163061000.0,
57315,1055454,,,,,189438000.0,290967000.0,39590000.0,,-161475000.0,
57316,1055454,,,,,189438000.0,290967000.0,39590000.0,,-161475000.0,
57317,1055454,,,,,189438000.0,290967000.0,39590000.0,,-161475000.0,
57318,1055454,,,,,189438000.0,290967000.0,39590000.0,,-161475000.0,
57319,1055454,,,,,228976000.0,312259000.0,40797000.0,,-159362000.0,
57320,1055454,,,,,228976000.0,312259000.0,40797000.0,,-159362000.0,
57321,1055454,,,,,228976000.0,312259000.0,40797000.0,,-159362000.0,
57322,1055454,,,,,228976000.0,312259000.0,40797000.0,,-159362000.0,
57323,1055454,,,,,249470000.0,191478000.0,43001000.0,,-17326000.0,
57324,1055454,,,,,249470000.0,191478000.0,43001000.0,,-17326000.0,
57325,1055454,,,,,249470000.0,191478000.0,43001000.0,,-17326000.0,
57326,1055454,,,,,249470000.0,191478000.0,43001000.0,,-17326000.0,
57327,1055454,,,,,278763000.0,414804000.0,61000.0,,-221105000.0,
57328,1055454,,,,,278763000.0,414804000.0,61000.0,,-221105000.0,
57329,1055454,,,,,278763000.0,414804000.0,61000.0,,-221105000.0,
57330,1055454,,,,,278763000.0,414804000.0,61000.0,,-221105000.0,
57331,1055454,,,,,289052000.0,424343000.0,18046000.0,,-231937000.0,
57332,1055454,,,,,289052000.0,424343000.0,18046000.0,,-231937000.0,
57333,1055454,,,,,289052000.0,424343000.0,18046000.0,,-231937000.0,
57334,1055454,,,,,289052000.0,424343000.0,18046000.0,,-231937000.0,
57335,1055454,,,,,289889000.0,441804000.0,34294000.0,,-271439000.0,
57336,1055454,,,,,289889000.0,441804000.0,34294000.0,,-271439000.0,
57337,1055454,,,,,289889000.0,441804000.0,34294000.0,,-271439000.0,
57338,1055454,,,,,289889000.0,441804000.0,34294000.0,,-271439000.0,
57339,1055454,,,,,279071000.0,369786000.0,27128000.0,,-217672000.0,
57340,1055454,,,,,279071000.0,369786000.0,27128000.0,,-217672000.0,
57341,1055454,,,,,279071000.0,369786000.0,27128000.0,,-217672000.0,
57342,1055454,,,,,279071000.0,369786000.0,27128000.0,,-217672000.0,
57343,1055454,,,,,232996000.0,311104000.0,25852000.0,,-188730000.0,
57344,1055454,,,,,232996000.0,311104000.0,25852000.0,,-188730000.0,
57345,1055454,,,,,232996000.0,311104000.0,25852000.0,,-188730000.0,
57346,1055454,,,,,232996000.0,311104000.0,25852000.0,,-188730000.0,
57347,1055454,,,,,219684000.0,286458000.0,-356273000.0,,-120033000.0,
57348,1055454,,,,,219684000.0,286458000.0,-356273000.0,,-120033000.0,
57349,1055454,,,,,219684000.0,286458000.0,-356273000.0,,-120033000.0,
57350,1055454,,,,,219684000.0,286458000.0,-356273000.0,,-120033000.0,
57351,1055454,,,,,195029000.0,290139000.0,-134017000.0,,-132765000.0,
57352,1055454,,,,,195029000.0,290139000.0,-134017000.0,,-132765000.0,
57353,1055454,,,,,195029000.0,290139000.0,-134017000.0,,-132765000.0,
57354,1055454,,,,,195029000.0,290139000.0,-134017000.0,,-132765000.0,
57355,1055454,,,,,195029000.0,290139000.0,-134017000.0,,-132765000.0,
57356,1055454,,,,,247213000.0,177533000.0,-147692000.0,,-219577000.0,
57357,1055454,,,,,247213000.0,177533000.0,-147692000.0,,-219577000.0,
57358,1055454,,,,,247213000.0,177533000.0,-147692000.0,,-219577000.0,
57359,1055454,,,,,247213000.0,177533000.0,-147692000.0,,-219577000.0,
57360,1055454,,,,,193326000.0,157367000.0,58583000.0,,-3428000.0,
57361,1055454,,,,,193326000.0,157367000.0,58583000.0,,-3428000.0,
57362,1055454,,,,,193326000.0,157367000.0,58583000.0,,-3428000.0,
57363,1055454,,,,,193326000.0,157367000.0,58583000.0,,-3428000.0,
